ID,Age,Gender,Marital Status,Income Level,Purchase History,Coverage,Premium,Education Level,Geographic Information,Occupation,Behavioral Data,Interactions with Customer Service,Insurance Products Owned,Policy Type,Customer Preferences,Preferred Communication Channel,Preferred Contact Time,Preferred Language,Cluster
2322,56,Male,Widowed,4497.769976,1/31/2016,32627.4,203.725,Master's Degree,Uttarakhand,Nurse,policy3,In-Person,policy2,Business,Mail,Mail,Evening,Spanish,3
2323,37,Female,Widowed,5188.747891,10/11/2022,35380.6,305.049,Bachelor's Degree,Rajasthan,Doctor,policy3,Mobile App,policy3,Business,Text,Phone,Morning,Spanish,3
2324,43,Male,Divorced,9080.270915,5/25/2023,49776,197.573,Doctorate,Dadra and Nagar Haveli,Lawyer,policy5,Mobile App,policy1,Group,Email,Mail,Weekends,German,4
2325,48,Male,Divorced,8293.141698,11/12/2024,37119.6,57.303,Doctorate,Maharashtra,Lawyer,policy3,Phone,policy2,Group,Email,Mail,Morning,German,4
2326,21,Female,Single,1570.571352,6/24/2022,40127.9,1885.366,Bachelor's Degree,Goa,Doctor,policy2,Chat,policy1,Individual,Phone,Phone,Morning,Spanish,1
2327,31,Male,Divorced,6259.49021,10/22/2023,13500.1,44.669,Master's Degree,Rajasthan,Entrepreneur,policy5,Chat,policy2,Business,Email,Text,Morning,French,4
2328,48,Male,Married,8761.338854,12/17/2022,35076.3,46.251,High School Diploma,Lakshadweep,Teacher,policy1,Chat,policy4,Business,Text,Mail,Anytime,Spanish,4
2329,24,Male,Single,2524.518295,9/30/2022,27615.6,1367.455,Associate Degree,Odisha,Salesperson,policy3,Mobile App,policy5,Individual,Email,Mail,Anytime,French,1
2330,32,Male,Married,3261.985244,11/6/2023,32759.3,505.471,High School Diploma,Dadra and Nagar Haveli,Artist,policy1,Email,policy5,Individual,Email,Email,Morning,German,2
2331,37,Male,Married,4026.914831,12/17/2024,5939.9,8.962,High School Diploma,Andhra Pradesh,Artist,policy4,Chat,policy4,Family,Phone,In-Person Meeting,Weekends,German,4
2332,44,Female,Single,629.5683764,7/18/2023,11255.1,148.72,Associate Degree,Uttarakhand,Entrepreneur,policy4,Mobile App,policy5,Group,Mail,Mail,Weekends,Mandarin,2
2333,37,Female,Divorced,2056.206121,1/29/2025,7665.4,77.708,Associate Degree,Telangana,Teacher,policy1,Mobile App,policy2,Business,Text,Mail,Anytime,Mandarin,2
2334,33,Female,Married,2697.378616,3/29/2025,23795.4,656.366,Associate Degree,Tripura,Lawyer,policy3,Phone,policy5,Individual,Mail,Phone,Anytime,French,2
2335,46,Male,Divorced,3681.932977,1/16/2020,11609.3,347.265,Doctorate,Maharashtra,Engineer,policy3,Email,policy3,Business,Phone,Mail,Afternoon,Mandarin,2
2336,24,Male,Separated,2448.444104,5/13/2022,8035.5,337.587,Doctorate,Delhi,Manager,policy5,Mobile App,policy3,Individual,Text,Mail,Evening,English,1
2337,47,Male,Married,4144.258165,4/26/2014,28798.9,236.957,Doctorate,Chhattisgarh,Salesperson,policy1,Chat,policy3,Family,Email,Text,Afternoon,German,3
2338,34,Female,Single,1249.646331,2/2/2025,6696.4,201.554,Associate Degree,West Bengal,Doctor,policy5,Mobile App,policy2,Group,In-Person Meeting,Email,Anytime,Mandarin,1
2339,27,Male,Divorced,4720.227911,8/4/2024,34292.6,168.809,Master's Degree,Lakshadweep,Engineer,policy5,Chat,policy2,Business,Phone,Email,Evening,English,4
2340,32,Female,Married,3919.98642,5/5/2024,12625.3,217.427,Doctorate,Punjab,Entrepreneur,policy3,Phone,policy2,Individual,Mail,Text,Anytime,German,2
2341,42,Female,Divorced,3367.72345,9/11/2022,28971.9,624.421,Doctorate,West Bengal,Teacher,policy4,Mobile App,policy4,Family,Text,Mail,Morning,German,2
2342,40,Female,Married,4700.057726,8/22/2017,21873.3,141.891,Doctorate,Chhattisgarh,Teacher,policy1,Mobile App,policy3,Group,Mail,In-Person Meeting,Evening,Mandarin,3
2343,26,Male,Single,1614.97533,10/28/2024,30806.7,943.087,Doctorate,Lakshadweep,Salesperson,policy3,Mobile App,policy2,Group,Email,In-Person Meeting,Afternoon,English,1
2344,39,Female,Married,9016.524634,8/12/2024,16149.1,22.159,Master's Degree,Madhya Pradesh,Teacher,policy4,Email,policy1,Family,In-Person Meeting,Text,Evening,German,4
2345,36,Male,Married,2148.77561,6/15/2023,43672.1,857.835,Associate Degree,Assam,Doctor,policy3,Mobile App,policy2,Business,Email,Email,Afternoon,German,2
2346,39,Female,Widowed,4192.017796,12/3/2023,39005.3,305.513,Associate Degree,Goa,Engineer,policy4,Chat,policy1,Group,In-Person Meeting,In-Person Meeting,Evening,French,3
2347,33,Male,Married,3933.183652,1/27/2024,32934.3,251.579,Master's Degree,West Bengal,Nurse,policy4,Phone,policy3,Family,Text,In-Person Meeting,Evening,English,3
2348,40,Female,Married,2401.496051,8/9/2019,24175.8,326.088,Associate Degree,Karnataka,Lawyer,policy1,In-Person,policy1,Business,Text,Email,Evening,Mandarin,2
2349,24,Female,Widowed,9098.50461,1/25/2022,19543.9,37.79,High School Diploma,Karnataka,Lawyer,policy1,In-Person,policy1,Business,In-Person Meeting,Email,Afternoon,French,4
2350,29,Male,Single,1734.164882,9/12/2024,12031.3,537.345,Bachelor's Degree,Bihar,Artist,policy2,Phone,policy2,Business,Email,Phone,Weekends,German,1
2351,20,Male,Married,1636.790822,10/20/2022,40644.1,1713.478,Master's Degree,Uttarakhand,Doctor,policy3,Phone,policy5,Individual,Mail,Phone,Morning,French,1
2352,53,Female,Divorced,3014.874918,3/27/2020,44064.2,1166.18,High School Diploma,Punjab,Artist,policy2,Chat,policy1,Business,In-Person Meeting,In-Person Meeting,Anytime,Spanish,2
2353,33,Male,Married,9818.136375,5/5/2022,20419.5,94.811,High School Diploma,Tamil Nadu,Lawyer,policy3,Mobile App,policy3,Individual,Text,In-Person Meeting,Weekends,German,4
2354,26,Male,Divorced,5956.502875,11/6/2021,6840.2,8.922,High School Diploma,Gujarat,Lawyer,policy2,In-Person,policy4,Group,Text,Mail,Afternoon,Mandarin,4
2355,62,Female,Widowed,4943.862135,3/24/2016,8276.9,60.712,Associate Degree,Rajasthan,Engineer,policy2,Chat,policy4,Group,In-Person Meeting,Phone,Weekends,German,3
2356,37,Male,Divorced,4919.298479,2/21/2022,28355.9,48.749,Doctorate,West Bengal,Doctor,policy3,Mobile App,policy5,Business,Text,Phone,Morning,Mandarin,4
2357,43,Male,Married,1656.031096,4/29/2024,31995.6,538.139,Bachelor's Degree,Gujarat,Nurse,policy5,Mobile App,policy5,Family,Text,Mail,Anytime,German,2
2358,24,Female,Single,2002.188815,7/22/2024,5580.1,187.728,Doctorate,Kerala,Entrepreneur,policy3,Mobile App,policy2,Group,Mail,Email,Weekends,German,1
2359,45,Female,Married,4400.24495,3/9/2015,20395.6,163.631,Associate Degree,Maharashtra,Salesperson,policy4,Mobile App,policy5,Business,Mail,In-Person Meeting,Morning,Spanish,3
2360,51,Male,Married,4038.547571,12/1/2014,42190.9,356.39,Doctorate,Daman and Diu,Artist,policy3,In-Person,policy1,Business,Mail,In-Person Meeting,Anytime,English,3
2361,23,Female,Divorced,6162.957872,12/16/2024,25482.9,48.686,Master's Degree,Chhattisgarh,Manager,policy3,In-Person,policy2,Business,Email,Email,Morning,German,4
2362,41,Male,Divorced,6121.700778,7/29/2023,29243.1,87.01,High School Diploma,Nagaland,Teacher,policy3,Chat,policy5,Group,Phone,In-Person Meeting,Weekends,German,4
2363,45,Male,Married,2421.868979,9/6/2022,44475.4,869.42,Associate Degree,Sikkim,Teacher,policy5,Phone,policy2,Group,Mail,Email,Weekends,English,2
2364,46,Male,Divorced,2430.550312,12/1/2022,39009.3,690.931,Bachelor's Degree,Maharashtra,Lawyer,policy3,Chat,policy2,Business,Phone,Mail,Weekends,French,2
2365,37,Male,Divorced,9215.143312,1/5/2022,8908,26.077,Doctorate,Meghalaya,Lawyer,policy4,Chat,policy1,Business,Email,In-Person Meeting,Weekends,Mandarin,4
2366,40,Female,Divorced,3133.870163,5/24/2021,34714.2,460.075,Associate Degree,Gujarat,Entrepreneur,policy4,Chat,policy5,Business,Phone,In-Person Meeting,Morning,French,2
2367,22,Male,Single,1883.863986,8/27/2023,21381.7,872.928,Doctorate,Tripura,Salesperson,policy5,In-Person,policy5,Family,Text,Email,Weekends,German,1
2368,46,Male,Divorced,1828.293607,8/15/2019,33975,391.938,Bachelor's Degree,Andhra Pradesh,Salesperson,policy2,Email,policy1,Business,Phone,Mail,Anytime,English,2
2369,28,Male,Single,1773.308016,1/2/2024,19452.8,611.629,Associate Degree,Mizoram,Teacher,policy5,Chat,policy1,Individual,Email,Text,Weekends,Spanish,1
2370,62,Female,Married,4916.11977,2/28/2014,44392.2,320.445,Doctorate,Karnataka,Lawyer,policy3,In-Person,policy4,Business,Phone,In-Person Meeting,Weekends,Spanish,3
2371,57,Male,Single,4150.240144,5/27/2016,25523.2,252.922,Doctorate,Uttar Pradesh,Teacher,policy1,In-Person,policy3,Group,Mail,Email,Weekends,German,3
2372,54,Female,Divorced,4438.717723,10/31/2024,28177.3,60.198,Associate Degree,Kerala,Salesperson,policy2,Phone,policy1,Individual,Mail,In-Person Meeting,Evening,English,4
2373,45,Male,Widowed,5133.99303,12/22/2013,10812.3,82.012,High School Diploma,Andaman and Nicobar Islands,Salesperson,policy5,Chat,policy2,Business,Mail,Phone,Weekends,Spanish,3
2374,35,Female,Married,2369.559622,7/18/2023,44849.9,1342.761,Master's Degree,Andaman and Nicobar Islands,Entrepreneur,policy3,In-Person,policy3,Business,Mail,Phone,Anytime,English,2
2375,31,Male,Single,2128.239623,4/13/2024,45419.1,1418.302,Bachelor's Degree,Lakshadweep,Entrepreneur,policy1,Phone,policy5,Family,Phone,In-Person Meeting,Weekends,French,1
2376,46,Female,Divorced,3437.622934,1/18/2025,31578.6,791.024,High School Diploma,Meghalaya,Teacher,policy3,In-Person,policy3,Business,In-Person Meeting,Phone,Evening,French,2
2377,48,Female,Divorced,1464.218962,7/12/2023,30735.4,442.864,Associate Degree,Madhya Pradesh,Salesperson,policy2,Phone,policy1,Group,Mail,In-Person Meeting,Morning,English,2
2378,44,Male,Single,4220.856954,12/30/2020,36648,618.587,Doctorate,Chhattisgarh,Lawyer,policy1,In-Person,policy4,Individual,Email,Text,Afternoon,French,2
2379,47,Male,Widowed,2776.729117,5/27/2018,22792.6,190.586,Bachelor's Degree,Daman and Diu,Entrepreneur,policy2,In-Person,policy1,Group,Text,In-Person Meeting,Anytime,Spanish,3
2380,40,Female,Married,2830.920289,7/10/2024,46845.8,1343.943,High School Diploma,Andhra Pradesh,Entrepreneur,policy4,In-Person,policy4,Family,Text,Text,Evening,Spanish,2
2381,31,Female,Widowed,9425.474458,4/19/2022,25559.1,75.284,Doctorate,Maharashtra,Salesperson,policy4,Chat,policy5,Group,Phone,Text,Weekends,French,4
2382,43,Male,Single,9346.542224,2/17/2025,12727.1,61.741,High School Diploma,Odisha,Salesperson,policy5,Chat,policy3,Business,In-Person Meeting,Text,Weekends,Mandarin,4
2383,33,Female,Divorced,4439.57529,9/21/2014,44665.9,323.014,High School Diploma,Lakshadweep,Salesperson,policy3,Mobile App,policy3,Group,Email,Text,Weekends,German,3
2384,37,Male,Married,3779.570385,12/21/2023,11956.1,147.931,Bachelor's Degree,Karnataka,Artist,policy3,Email,policy3,Group,Email,In-Person Meeting,Weekends,German,2
2385,53,Male,Married,3640.448186,8/20/2021,36821.5,1037.213,Master's Degree,Andhra Pradesh,Lawyer,policy2,Chat,policy3,Group,In-Person Meeting,In-Person Meeting,Morning,German,2
2386,36,Male,Divorced,3154.813736,9/3/2019,6543.4,175.798,Associate Degree,Rajasthan,Entrepreneur,policy5,In-Person,policy5,Family,Phone,In-Person Meeting,Anytime,French,2
2387,31,Male,Divorced,9081.210118,5/20/2024,20059.4,78.9,Doctorate,Punjab,Entrepreneur,policy1,Email,policy4,Group,In-Person Meeting,In-Person Meeting,Evening,Mandarin,4
2388,20,Male,Single,1503.951914,9/9/2023,10887.1,514.82,High School Diploma,Telangana,Engineer,policy2,Mobile App,policy3,Family,Phone,In-Person Meeting,Anytime,French,1
2389,42,Female,Divorced,9884.848652,7/7/2024,7202.4,32.818,Associate Degree,Arunachal Pradesh,Engineer,policy4,Chat,policy5,Group,Mail,Phone,Evening,Spanish,4
2390,49,Male,Married,4074.086215,8/30/2021,46963.9,941.558,Associate Degree,Tamil Nadu,Artist,policy3,Chat,policy2,Group,Phone,Text,Morning,German,2
2391,33,Male,Single,2051.547116,7/31/2024,24375.2,963.317,Doctorate,Uttarakhand,Salesperson,policy2,Chat,policy2,Business,In-Person Meeting,In-Person Meeting,Morning,Mandarin,1
2392,59,Male,Married,5289.750187,3/9/2017,35602.4,257.823,Associate Degree,Himachal Pradesh,Entrepreneur,policy2,Chat,policy4,Family,Email,In-Person Meeting,Afternoon,Mandarin,3
2393,30,Female,Married,2982.897265,10/29/2023,35836.2,964.8,Associate Degree,Delhi,Engineer,policy3,Chat,policy1,Individual,Phone,Phone,Evening,German,2
2394,25,Male,Single,2115.116595,10/28/2022,23079.8,1108.154,Bachelor's Degree,Delhi,Salesperson,policy3,Email,policy5,Individual,Text,Email,Afternoon,English,1
2395,27,Male,Single,1845.489313,6/7/2022,49510.1,2192.393,Associate Degree,Haryana,Manager,policy1,Mobile App,policy2,Business,Text,Email,Evening,German,1
2396,21,Female,Single,2207.996376,2/24/2023,21423.1,940.344,High School Diploma,Rajasthan,Lawyer,policy2,Chat,policy5,Group,Mail,Phone,Morning,French,1
2397,58,Male,Widowed,1698.180222,8/11/2019,30807.2,234.155,Doctorate,Telangana,Engineer,policy1,Chat,policy1,Business,Text,In-Person Meeting,Weekends,French,3
2398,26,Female,Single,1836.069574,2/11/2023,7144.7,280.044,Doctorate,Delhi,Entrepreneur,policy1,Phone,policy4,Family,Text,Email,Evening,Spanish,1
2399,19,Male,Separated,1733.421267,10/30/2023,37876.1,1794.018,Bachelor's Degree,Puducherry,Salesperson,policy1,Chat,policy3,Individual,Mail,Email,Weekends,German,1
2400,58,Female,Married,2640.586442,12/6/2024,18539.3,162.483,High School Diploma,Odisha,Artist,policy1,Phone,policy3,Business,Mail,In-Person Meeting,Weekends,German,3
2401,33,Female,Married,10730.46001,4/25/2024,28856.9,119.047,High School Diploma,Puducherry,Entrepreneur,policy2,Chat,policy5,Group,Mail,In-Person Meeting,Morning,German,4
2402,42,Female,Divorced,6249.225546,3/28/2025,15241.6,45.207,High School Diploma,Odisha,Doctor,policy2,Mobile App,policy5,Individual,Email,In-Person Meeting,Afternoon,German,4
2403,31,Male,Married,1877.411186,5/7/2022,34835.6,1392.649,Doctorate,Haryana,Lawyer,policy5,Mobile App,policy5,Group,Mail,Text,Afternoon,German,1
2404,42,Female,Single,8108.777762,3/13/2022,6431.8,13.342,Master's Degree,Maharashtra,Salesperson,policy3,Email,policy5,Individual,Email,Text,Anytime,German,4
2405,19,Male,Single,1821.081627,11/2/2022,14219.3,643.956,Doctorate,Gujarat,Nurse,policy3,Phone,policy5,Family,Phone,Phone,Evening,German,1
2406,49,Male,Married,4248.621135,4/20/2017,33664.7,201.822,Bachelor's Degree,Delhi,Salesperson,policy4,In-Person,policy1,Group,Text,Phone,Morning,French,3
2407,58,Female,Single,3465.639441,4/20/2023,20095.3,167.071,Bachelor's Degree,West Bengal,Doctor,policy3,Chat,policy4,Individual,Phone,Phone,Weekends,French,3
2408,37,Female,Divorced,11530.38359,5/30/2024,20061.6,70.529,Bachelor's Degree,Goa,Lawyer,policy5,Mobile App,policy3,Family,Mail,Mail,Afternoon,German,4
2409,40,Female,Married,3399.352068,6/6/2023,9610.1,114.125,High School Diploma,Bihar,Engineer,policy5,In-Person,policy5,Family,Mail,In-Person Meeting,Afternoon,German,2
2410,24,Male,Single,1694.179744,12/8/2023,11623.4,447.208,Bachelor's Degree,Delhi,Nurse,policy3,Mobile App,policy2,Family,Text,In-Person Meeting,Anytime,Spanish,1
2411,35,Male,Married,4017.508465,11/15/2021,43063.4,784.433,High School Diploma,West Bengal,Lawyer,policy5,Mobile App,policy5,Business,Email,Mail,Evening,German,2
2412,38,Female,Married,3967.888877,4/23/2019,5384.9,116.137,Master's Degree,Punjab,Manager,policy5,Mobile App,policy1,Business,Email,Mail,Morning,Mandarin,2
2413,50,Male,Single,6956.010345,5/22/2022,43605.5,119.877,High School Diploma,Sikkim,Teacher,policy2,Mobile App,policy2,Individual,In-Person Meeting,Email,Weekends,Spanish,4
2414,46,Female,Married,3360.291007,12/11/2022,38497.1,845.83,Associate Degree,Assam,Artist,policy5,Chat,policy1,Business,Mail,In-Person Meeting,Anytime,English,2
2415,25,Male,Single,1623.241842,1/11/2025,24648.9,792.015,Master's Degree,Uttarakhand,Entrepreneur,policy1,Chat,policy4,Family,Text,Text,Morning,German,1
2416,34,Male,Married,3438.377376,2/2/2021,29089.1,832.853,Associate Degree,Arunachal Pradesh,Lawyer,policy3,In-Person,policy5,Group,In-Person Meeting,Text,Weekends,German,2
2417,65,Female,Single,2970.997623,11/20/2018,28123.7,172.063,Bachelor's Degree,Assam,Engineer,policy3,Chat,policy1,Family,Email,Phone,Afternoon,French,3
2418,41,Male,Divorced,2931.554235,4/14/2020,16221.7,298.214,Doctorate,Uttar Pradesh,Entrepreneur,policy1,In-Person,policy1,Business,Email,In-Person Meeting,Weekends,French,2
2419,21,Male,Married,1660.667412,12/24/2023,18312.1,659.588,Master's Degree,Gujarat,Entrepreneur,policy2,Phone,policy2,Family,Text,Phone,Evening,Spanish,1
2420,31,Male,Single,2332.080846,12/2/2023,14278.7,547.611,Master's Degree,Gujarat,Nurse,policy3,Email,policy2,Family,Phone,In-Person Meeting,Morning,Mandarin,1
2421,50,Male,Single,3641.724627,4/8/2021,35313.6,567.338,Associate Degree,Lakshadweep,Lawyer,policy4,Chat,policy1,Business,Mail,In-Person Meeting,Anytime,English,2
2422,50,Female,Married,5022.222406,3/25/2020,7300.4,72.314,Doctorate,Dadra and Nagar Haveli,Lawyer,policy1,Mobile App,policy3,Group,Mail,Email,Weekends,Spanish,3
2423,35,Male,Married,2634.480809,7/27/2021,30451.1,520.981,Bachelor's Degree,Uttar Pradesh,Doctor,policy5,Mobile App,policy5,Group,Mail,In-Person Meeting,Evening,German,2
2424,34,Male,Married,8009.242701,3/7/2023,19224.5,71.967,Doctorate,Manipur,Entrepreneur,policy2,Mobile App,policy2,Individual,Mail,Email,Anytime,Spanish,4
2425,30,Female,Divorced,10231.75429,10/31/2021,6443.9,31.645,Associate Degree,Telangana,Nurse,policy3,Email,policy1,Individual,Email,Text,Evening,Mandarin,4
2426,45,Female,Divorced,10000.4183,6/28/2023,34168.9,160.262,Bachelor's Degree,Goa,Nurse,policy4,Chat,policy3,Group,In-Person Meeting,Phone,Evening,Spanish,4
2427,60,Female,Married,3452.381858,2/12/2021,20496.1,167.158,Doctorate,Andaman and Nicobar Islands,Salesperson,policy1,Mobile App,policy3,Family,Text,Phone,Weekends,Spanish,3
2428,61,Male,Widowed,4582.248782,12/8/2015,7549.4,64.971,Doctorate,Odisha,Lawyer,policy3,Email,policy4,Group,Phone,Mail,Evening,French,3
2429,46,Male,Divorced,3089.957036,4/4/2020,48747,1132.606,Doctorate,Andaman and Nicobar Islands,Engineer,policy4,In-Person,policy5,Group,Email,In-Person Meeting,Anytime,English,2
2430,43,Female,Divorced,8450.135034,9/16/2022,36738.8,112.286,High School Diploma,Himachal Pradesh,Engineer,policy3,Chat,policy3,Business,Phone,Text,Afternoon,German,4
2431,27,Female,Single,1942.044974,11/29/2022,40173.2,1253.619,Associate Degree,Chandigarh,Artist,policy1,Chat,policy5,Business,In-Person Meeting,Phone,Morning,German,1
2432,34,Male,Married,3739.43641,7/30/2022,16559.8,460.074,Doctorate,Puducherry,Entrepreneur,policy2,Mobile App,policy5,Group,Email,Mail,Evening,German,2
2433,48,Male,Divorced,7571.360482,4/13/2024,36836.5,124.514,High School Diploma,Uttarakhand,Salesperson,policy1,Mobile App,policy1,Group,Email,Email,Anytime,Spanish,4
2434,23,Female,Single,1466.415842,12/5/2024,48943,1649.894,Bachelor's Degree,Andhra Pradesh,Salesperson,policy4,In-Person,policy1,Group,Mail,In-Person Meeting,Afternoon,English,1
2435,46,Male,Divorced,9654.787222,6/23/2023,5043.2,8.863,Associate Degree,Telangana,Teacher,policy5,Chat,policy1,Family,Email,Phone,Afternoon,English,4
2436,30,Male,Single,2323.541034,12/13/2023,17839.1,880.607,Bachelor's Degree,Madhya Pradesh,Entrepreneur,policy2,Email,policy1,Family,Mail,Text,Afternoon,Spanish,1
2437,23,Male,Single,6509.725283,3/20/2023,35486.6,65.902,Associate Degree,Haryana,Teacher,policy3,Chat,policy5,Individual,Text,Mail,Evening,German,4
2438,52,Female,Married,4957.846623,9/9/2022,22063.5,183.895,High School Diploma,Manipur,Lawyer,policy3,Email,policy5,Group,Email,Text,Morning,English,3
2439,30,Male,Divorced,9681.869453,1/22/2025,16604.9,63.242,Doctorate,Odisha,Engineer,policy5,Phone,policy4,Individual,Text,In-Person Meeting,Evening,Mandarin,4
2440,57,Female,Married,3816.738687,4/17/2023,36143.8,321.396,Bachelor's Degree,Gujarat,Artist,policy3,Email,policy1,Group,Email,Phone,Morning,German,3
2441,23,Male,Single,1709.747227,12/26/2024,8810.2,276.539,Doctorate,Sikkim,Entrepreneur,policy4,Mobile App,policy2,Individual,In-Person Meeting,In-Person Meeting,Evening,English,1
2442,34,Male,Single,3054.741678,2/25/2023,38371.3,444.555,High School Diploma,Arunachal Pradesh,Lawyer,policy1,Phone,policy2,Business,Email,In-Person Meeting,Weekends,German,2
2443,45,Female,Single,7567.200494,9/26/2023,28139.1,104.514,Doctorate,Uttarakhand,Teacher,policy3,Email,policy1,Group,Mail,Email,Morning,German,4
